user_id,copy_id,rating
83,52260,5
84,1,3
84,71,3
84,131,4
84,154,2
84,199,5
84,329,3
84,435,3
84,530,4
84,560,4
84,593,2
84,619,4
84,647,5
84,689,4
84,745,4
84,766,4
84,879,3
84,989,3
84,1207,3
84,2019,3
84,2051,4
84,2250,4
84,2334,3
84,2490,4
84,2535,4
84,2573,3
84,2692,3
84,2803,3
84,2824,4
84,2906,3
84,3441,3
84,3536,2
84,3589,3
84,3638,3
84,4506,4
84,4708,3
84,5061,2
84,5457,2
84,5688,3
84,5937,4
84,6450,2
84,6833,3
84,7003,2
84,7074,4
84,7077,4
84,7221,4
84,7301,2
84,7419,3
84,8292,3
84,9400,3
84,10223,3
84,10314,4
84,10686,3
84,13370,2
84,13518,4
84,13528,4
84,13910,4
84,14479,5
84,16115,3
84,17862,1
84,18679,5
84,19622,4
84,20989,2
84,21607,4
84,24288,4
84,24329,4
84,25617,5
84,27148,3
84,27423,3
84,27806,4
84,28003,4
84,28860,5
84,29476,4
84,33935,3
84,35153,4
84,35762,3
84,35932,3
84,36582,3
84,36677,3
84,37850,3
84,38407,2
84,41923,4
84,42439,5
84,45543,4
84,49263,2
84,50694,2
84,50920,4
85,5,4
85,9,5
85,12,4
85,35,5
85,42,4
85,43,4
85,54,5
85,58,5
85,65,5
85,79,4
85,108,3
85,121,4
85,126,4
85,128,4
85,132,4
85,139,3
85,143,5
85,153,5
85,170,4
85,183,5
85,220,5
85,222,3
85,233,4
85,279,4
85,299,3
85,306,1
85,313,4
85,349,2
85,407,4
85,410,4
85,432,5
85,479,4
85,554,4
85,562,5
85,649,4
85,654,4
85,659,4
85,663,5
85,675,4
85,681,3
85,712,4
85,800,3
85,804,4
85,836,5
85,846,4
85,860,4
85,892,3
85,907,4
85,920,4
85,1043,4
85,1050,4
85,1115,3
85,1166,5
85,1221,4
85,1222,4
85,1462,5
85,1506,4
85,1618,3
85,1667,3
85,1855,3
85,1884,3
85,1918,5
85,1937,1
85,2019,4
85,2021,5
85,2092,4
85,2148,4
85,2211,4
85,2239,3
85,2623,4
85,2632,1
85,2670,4
85,2697,4
85,2807,4
85,2844,3
85,3059,5
85,3113,5
85,3265,3
85,3391,4
85,3602,3
85,3945,2
85,4016,4
85,4247,5
85,4545,3
85,4641,4
85,4812,5
85,4892,4
85,5196,4
85,6022,4
85,6137,3
85,6160,4
85,6622,4
85,6851,3
85,6972,4
85,6996,3
85,7646,5
85,7674,4
85,7734,4
85,7845,4
85,8661,4
85,8663,4
85,11294,4
85,12062,4
85,12682,1
85,13278,5
85,14373,5
85,16792,4
85,18641,4
85,20081,5
85,22192,4
85,28209,4
85,29965,3
85,40190,3
85,41530,5
86,5,2
86,13,4
86,33,4
86,44,5
86,61,5
86,86,4
86,107,3
86,120,2
86,126,3
86,130,4
86,142,4
86,305,4
86,350,4
86,613,3
86,649,3
86,798,3
86,821,4
86,867,4
86,942,3
86,943,5
86,1072,4
86,1146,4
86,1167,3
86,1466,4
86,1494,5
86,1768,4
86,2599,3
86,2629,4
86,2640,5
86,3051,3
86,3230,3
86,3347,4
86,3463,3
86,3568,4
86,3893,4
86,5114,5
86,5693,5
86,6114,5
86,8955,3
86,10537,4
86,10989,3
86,11157,3
86,11160,5
86,11177,3
86,13099,3
86,15028,2
86,16177,4
86,16451,5
86,18727,2
86,20764,3
86,21616,5
86,25055,5
86,25415,2
86,29082,2
86,29814,4
86,31731,5
86,32104,2
86,34189,4
86,34383,3
86,37610,5
86,38424,5
86,38970,4
86,39070,4
86,42486,4
86,43303,4
86,43320,4
86,44751,5
86,46812,2
86,49175,4
86,49487,5
87,14,2
87,326,3
87,1104,3
87,1455,4
87,1626,2
87,2053,4
87,2367,3
87,4479,4
87,4540,3
87,4942,4
87,5027,5
87,5341,3
87,5426,4
87,6486,3
87,7730,3
87,8888,4
87,10027,4
87,10842,3
87,10910,4
87,11200,3
87,11387,5
87,11531,4
87,12463,4
87,13060,4
87,13797,4
87,15465,4
87,15770,4
87,15868,3
87,15919,4
87,17170,4
87,17591,4
87,17833,4
87,19997,3
87,21160,4
87,21345,4
87,21874,3
87,23083,4
87,23554,4
87,24371,4
87,24492,3
87,24536,3
87,24918,4
87,25485,3
87,25671,3
87,25836,2
87,26290,3
87,26481,4
87,27183,4
87,27449,4
87,27937,3
87,28574,3
87,28648,3
87,28677,3
87,28684,4
87,29057,3
87,29449,3
87,29616,3
87,30039,4
87,30062,3
87,30074,3
87,30148,3
87,30595,3
87,31000,3
87,31417,3
87,31556,3
87,31834,3
87,32258,4
87,32289,3
87,32916,2
87,33989,3
87,34141,4
87,34205,3
87,34462,4
87,35136,3
87,36535,3
87,36686,4
87,37560,4
87,37563,2
87,37569,3
87,38071,4
87,38375,4
87,38440,3
87,38550,3
87,39083,4
87,39090,4
87,39607,3
87,39717,3
87,40751,3
87,41743,3
87,42085,3
87,42399,3
87,43867,3
87,44182,3
87,44299,3
87,44367,3
87,45730,3
87,45990,4
87,47307,4
87,47523,3
87,47748,3
87,48155,3
87,48422,3
87,48656,3
87,48830,2
87,48865,3
87,50134,2
87,50859,2
87,52436,3
87,52452,2
87,52662,3
87,52997,3
87,53480,3
87,53853,3
87,54663,3
88,5,4
88,6,1
88,10,4
88,27,3
88,34,3
88,43,4
88,44,2
88,59,4
88,70,3
88,85,4
88,106,4
88,112,2
88,121,4
88,124,5
88,131,4
88,137,4
88,143,3
88,148,3
88,165,3
88,183,4
88,193,2
88,243,2
88,261,4
88,352,3
88,406,2
88,431,2
88,436,1
88,486,3
88,502,1
88,549,5
88,555,4
88,622,2
88,634,2
88,641,2
88,646,4
88,664,3
88,675,5
88,693,4
88,734,3
88,773,5
88,823,4
88,946,4
88,953,2
88,977,5
88,1052,5
88,1169,3
88,1266,3
88,1554,2
88,1642,1
88,1725,3
88,1766,3
88,1785,2
88,1886,4
88,1934,4
88,2015,4
88,2143,3
88,2167,3
88,2220,5
88,2360,4
88,2693,4
88,2769,4
88,2845,2
88,2876,4
88,2906,4
88,3048,2
88,3142,4
88,3262,5
88,3369,3
88,3477,3
88,3597,1
88,3619,3
88,3736,4
88,4008,1
88,4039,5
88,4053,3
88,4247,4
88,4673,4
88,4695,5
88,5162,4
88,5245,4
88,5773,3
88,6042,3
88,6251,5
88,6261,4
88,6466,1
88,7079,5
88,7221,3
88,7235,5
88,7646,4
88,8092,2
88,8399,3
88,8648,3
88,8735,3
88,9051,1
88,9119,4
88,9648,4
88,9871,2
88,10170,2
88,10236,3
88,11098,1
88,11288,4
88,11487,5
88,11690,4
88,12034,4
88,12290,3
88,12656,3
88,14509,2
88,15205,3
88,17523,2
88,18266,3
88,18502,5
88,21303,3
88,21479,1
88,21917,3
88,22565,4
88,23346,4
88,27330,3
88,28566,3
88,34819,4
88,35118,2
88,39381,4
88,41667,5
88,46257,3
88,49803,3
88,49972,4
88,51019,4
88,53235,5
88,54295,1
89,3,4
89,5,3
89,10,4
89,12,4
89,26,4
89,34,4
89,43,3
89,71,4
89,73,4
89,79,4
89,93,5
89,100,3
89,108,3
89,111,3
89,124,3
89,131,4
89,134,1
89,142,3
89,149,3
89,157,3
89,165,4
89,170,3
89,180,3
89,191,3
89,196,4
89,221,2
89,234,4
89,414,3
89,417,1
89,483,4
89,503,4
89,509,4
89,530,4
89,590,3
89,616,3
89,663,2
89,700,3
89,745,5
89,766,4
89,829,4
89,835,2
89,846,5
89,866,5
89,878,3
89,908,3
89,917,3
89,922,3
89,955,4
89,978,5
89,998,3
89,1035,5
89,1130,2
89,1450,4
89,1563,4
89,1588,4
89,1636,4
89,1770,4
89,1784,3
89,1841,4
89,1861,3
89,1932,4
89,2021,4
89,2057,5
89,2159,3
89,2252,2
89,2259,4
89,2501,3
89,2534,5
89,2539,5
89,2809,5
89,2823,4
89,2836,4
89,2846,5
89,3031,3
89,3132,3
89,3571,3
89,3583,3
89,3932,5
89,4231,4
89,4454,5
89,4693,4
89,5114,5
89,5294,3
89,5772,5
89,6033,3
89,6194,4
89,6211,4
89,6892,4
89,6937,5
89,7014,5
89,7077,3
89,7447,3
89,8057,4
89,8337,4
89,8530,4
89,9151,4
89,9193,5
89,9246,4
89,9385,4
89,9870,4
89,10673,4
89,12616,3
89,13067,4
89,13512,4
89,13612,3
89,14508,3
89,14512,4
89,14935,5
89,15086,5
89,15138,3
89,15157,3
89,15505,4
89,15782,4
89,15873,4
89,16111,4
89,16670,2
89,16853,3
89,17130,3
89,17319,3
89,17524,3
89,19123,4
89,19410,3
89,19503,4
89,20125,3
89,20436,4
89,21613,4
89,22684,3
89,25419,4
89,25451,2
89,30423,3
89,30728,4
89,30819,4
89,32432,3
89,32496,3
89,33322,4
89,35320,5
89,39434,3
89,40397,5
89,41625,4
89,41659,5
89,44782,4
89,44791,3
89,45394,4
89,47215,2
89,49039,5
89,49758,4
89,51066,4
89,54485,5
89,55109,5
90,29,4
90,66,5
90,181,4
90,183,4
90,295,4
90,312,4
90,314,3
90,336,4
90,380,4
90,436,5
90,449,4
90,462,5
90,530,3
90,562,5
90,596,3
90,632,3
90,644,3
90,648,3
90,650,3
90,664,5
90,712,4
90,777,4
90,804,4
90,890,4
90,918,3
90,950,5
90,960,4
90,1048,4
90,1250,5
90,1280,3
90,1312,5
90,1345,3
90,1371,3
90,1416,4
90,1456,3
90,1464,4
90,1730,4
90,1785,4
90,1888,4
90,1950,4
90,1975,4
90,2014,4
90,2073,4
90,2111,4
90,2208,4
90,2486,5
90,2535,5
90,2695,2
90,2846,4
90,3302,4
90,3321,4
90,3720,4
90,3882,5
90,4038,4
90,4165,4
90,4456,4
90,4801,4
90,5050,3
90,5083,5
90,5160,4
90,5921,4
90,5936,2
90,6193,4
90,6400,4
90,6674,4
90,7544,5
90,8274,5
90,8729,2
90,8833,4
90,9040,4
90,9232,4
90,9352,5
90,9678,3
90,10193,3
90,10236,3
90,10270,4
90,10600,4
90,11012,3
90,11161,4
90,11369,5
90,11714,4
90,12521,4
90,13830,5
90,14142,5
90,14399,4
90,16271,4
90,16858,3
90,17606,4
90,19187,4
90,19455,4
90,20127,3
90,20258,3
90,22437,5
90,25597,3
90,28550,4
90,29378,5
90,36580,3
90,37917,4
90,40758,5
90,43108,5
90,45632,5
90,50465,4
90,51037,3
90,52373,4
90,53330,4
90,53798,2
90,55256,4
91,5,1
91,44,3
91,62,5
91,83,1
91,107,1
91,121,1
91,124,1
91,218,2
91,277,4
91,384,2
91,433,5
91,502,3
91,568,1
91,649,2
91,675,2
91,693,4
91,715,3
91,820,3
91,867,4
91,911,4
91,1146,4
91,1397,1
91,1455,3
91,1716,4
91,1770,2
91,2243,1
91,2596,2
91,2665,2
91,2722,3
91,3129,2
91,3440,1
91,3564,3
91,3877,2
91,3893,3
91,3937,2
91,4703,3
91,4724,3
91,5115,4
91,5148,4
91,5691,3
91,6114,5
91,8624,2
91,9146,3
91,10130,1
91,10223,3
91,10981,3
91,11430,4
91,12682,2
91,13912,1
91,15029,4
91,18570,1
91,18727,1
91,22504,3
91,23558,2
91,26908,4
91,31730,4
91,37608,4
91,43024,3
91,46805,5
91,49178,4
91,49487,5
91,52350,2
92,44,2
92,71,3
92,182,2
92,256,5
92,331,3
92,349,5
92,381,4
92,510,4
92,529,4
92,605,3
92,765,3
92,891,3
92,965,4
92,1223,5
92,1233,3
92,1497,4
92,1706,3
92,1763,4
92,1989,4
92,2022,5
92,2154,4
92,2187,4
92,2414,2
92,2662,4
92,2679,4
92,2740,3
92,2897,4
92,3128,4
92,3338,3
92,3672,4
92,3990,4
92,4011,5
92,4034,5
92,4366,3
92,5011,3
92,5122,4
92,5203,4
92,5217,3
92,5762,4
92,6350,4
92,6476,4
92,6954,2
92,7061,3
92,7204,2
92,7373,3
92,7587,5
92,7636,3
92,7710,3
92,7776,4
92,8682,3
92,8936,4
92,8951,5
92,9130,5
92,9155,4
92,9340,4
92,10223,4
92,11259,4
92,11617,4
92,11936,3
92,11942,1
92,12576,2
92,13297,3
92,13364,3
92,14103,3
92,14957,4
92,15818,3
92,15908,4
92,16853,4
92,18362,4
92,19194,5
92,20234,3
92,21167,4
92,21516,3
92,23978,3
92,24598,4
92,25001,4
92,26539,3
92,26862,4
92,27263,5
92,27406,4
92,28005,5
92,29397,2
92,29441,3
92,29589,3
92,29720,3
92,29979,5
92,31470,4
92,32068,4
92,33462,3
92,35265,1
92,36806,4
92,37522,3
92,43754,3
92,45599,3
92,47256,4
92,47433,5
92,47764,4
92,47912,4
92,50866,3
92,52054,4
92,54024,5
93,5,5
93,27,3
93,44,5
93,86,5
93,97,3
93,105,4
93,122,4
93,125,4
93,131,4
93,141,5
93,169,3
93,198,5
93,234,3
93,295,4
93,362,4
93,371,4
93,382,5
93,437,4
93,492,5
93,617,5
93,647,4
93,704,4
93,720,3
93,741,5
93,774,4
93,830,4
93,864,4
93,871,4
93,898,5
93,936,4
93,999,5
93,1029,4
93,1130,4
93,1156,4
93,1234,4
93,1257,5
93,1294,4
93,1366,5
93,1566,5
93,1662,4
93,1806,4
93,1911,4
93,1979,4
93,2027,4
93,2147,4
93,2378,4
93,2577,4
93,2679,5
93,2776,4
93,2875,4
93,3284,4
93,3334,2
93,3459,4
93,3498,2
93,3508,4
93,3709,4
93,3772,5
93,3777,5
93,3869,4
93,3976,4
93,4103,4
93,4144,4
93,4561,4
93,5185,4
93,5236,5
93,5297,4
93,5528,3
93,5595,4
93,5867,4
93,6144,4
93,6159,3
93,6223,2
93,6680,4
93,6801,3
93,6871,4
93,6876,4
93,7000,5
93,7061,4
93,7140,2
93,7338,3
93,7525,3
93,7985,5
93,8066,3
93,8422,3
93,9064,4
93,9905,4
93,10571,3
93,11315,4
93,12248,4
93,12733,4
93,14161,3
93,17408,3
93,17670,3
93,17801,3
93,18611,4
93,19801,5
93,20167,4
93,22685,3
93,23035,5
93,24676,3
93,25350,3
93,25450,3
93,27437,4
93,31557,4
93,33324,4
93,38060,3
93,39519,3
93,40161,4
93,40221,3
93,40311,4
93,42308,4
93,44070,4
93,44806,4
93,45360,3
93,45999,3
93,47018,3
93,52634,3
93,52885,3
93,53173,3
94,5,2
94,35,5
94,85,2
94,107,1
94,123,3
94,125,2
94,132,4
94,169,3
94,180,3
94,218,2
94,272,3
94,359,3
94,429,5
94,448,4
94,499,3
94,567,3
94,797,3
94,846,1
94,914,3
94,957,3
94,981,1
94,1716,3
94,1766,5
94,1964,2
94,2033,2
94,2243,3
94,2665,2
94,3306,5
94,3440,2
94,3564,3
94,3838,1
94,4265,4
94,5370,3
94,5922,4
94,6472,3
94,6630,3
94,9147,3
94,9487,3
94,10131,1
94,10193,1
94,11466,5
94,12585,4
94,13912,2
94,20459,2
94,21147,1
94,22507,2
94,22791,4
94,23023,1
94,23559,2
94,29541,4
94,33652,4
94,34190,4
94,38426,4
94,42436,4
94,49487,5
94,51039,2
94,54461,4
95,3,4
95,12,4
95,39,4
95,44,5
95,71,3
95,76,4
95,88,5
95,101,2
95,106,5
95,125,5
95,129,5
95,138,5
95,154,4
95,157,4
95,170,3
95,180,5
95,183,3
95,187,4
95,193,4
95,234,3
95,242,3
95,248,5
95,310,2
95,323,3
95,351,4
95,363,5
95,397,3
95,435,4
95,535,4
95,546,3
95,560,4
95,573,3
95,647,4
95,663,4
95,680,3
95,684,2
95,759,4
95,765,4
95,777,5
95,792,5
95,889,5
95,984,4
95,1068,3
95,1140,4
95,1152,5
95,1203,5
95,1204,4
95,1223,4
95,1242,5
95,1265,5
95,1308,4
95,1386,5
95,1417,4
95,1447,5
95,1471,3
95,1499,5
95,1540,5
95,1549,3
95,1553,4
95,1574,4
95,1707,4
95,1765,5
95,1953,4
95,2015,4
95,2045,4
95,2267,4
95,2318,4
95,2400,3
95,2622,5
95,2632,4
95,2695,3
95,2845,4
95,3093,4
95,3113,5
95,3126,5
95,3245,4
95,3480,2
95,3536,4
95,3561,3
95,3572,2
95,3636,4
95,4118,4
95,4127,4
95,4212,4
95,4301,5
95,4306,5
95,4783,4
95,5000,4
95,5406,4
95,5631,4
95,5968,5
95,6045,5
95,6160,4
95,6809,5
95,6923,5
95,7349,4
95,7748,4
95,7943,4
95,8097,4
95,10108,3
95,10236,4
95,10688,5
95,10740,4
95,11290,4
95,12171,4
95,12288,5
95,13762,4
95,15147,5
95,15650,5
95,16114,5
95,16644,4
95,17143,3
95,17436,3
95,18905,4
95,19756,4
95,21728,3
95,23982,2
95,24757,3
95,31204,4
95,32280,4
95,36055,3
95,36149,4
95,37769,4
95,39466,4
95,40517,3
95,45880,4
95,46423,3
95,47390,4
95,48543,3
95,49753,4
95,53258,4
95,53358,3
96,1,4
96,6,1
96,28,3
96,53,5
96,72,4
96,100,4
96,127,4
96,189,4
96,197,3
96,222,5
96,298,5
96,315,3
96,333,4
96,386,3
96,411,5
96,413,4
96,438,3
96,450,4
96,500,3
96,527,3
96,544,3
96,561,4
96,567,4
96,837,4
96,858,3
96,913,3
96,1037,3
96,1168,4
96,1192,3
96,1224,3
96,1311,3
96,1345,3
96,1412,4
96,1542,4
96,1590,4
96,1598,3
96,1623,5
96,1704,4
96,1714,3
96,1761,5
96,1816,4
96,1865,3
96,1899,3
96,1902,4
96,1943,3
96,1946,4
96,1975,4
96,1994,4
96,2092,3
96,2189,4
96,2471,3
96,2606,4
96,2659,3
96,2945,4
96,2963,4
96,2966,4
96,2987,3
96,3150,2
96,3289,4
96,3422,3
96,3490,4
96,3614,3
96,3720,3
96,3731,4
96,4044,4
96,4297,4
96,4312,4
96,4383,3
96,4591,3
96,4657,2
96,4704,4
96,4731,2
96,4741,3
96,5685,3
96,5819,4
96,6033,5
96,6266,4
96,6665,3
96,7437,3
96,7984,3
96,8231,4
96,8763,3
96,8831,3
96,9235,3
96,9794,4
96,9913,4
96,10048,3
96,10629,4
96,10792,4
96,10844,3
96,11242,3
96,11282,3
96,12821,4
96,13252,1
96,13314,4
96,14114,4
96,14210,4
96,15804,4
96,16456,3
96,16618,4
96,16851,3
96,17932,4
96,18064,3
96,20108,4
96,22484,3
96,22580,4
96,22794,4
96,23829,3
96,26118,4
96,27004,3
96,27744,4
96,28569,3
96,31835,3
96,36097,5
96,42295,3
96,42732,3
96,44142,3
96,47721,4
96,54276,5
97,25,5
97,76,3
97,98,5
97,102,1
97,154,2
97,173,1
97,198,4
97,217,1
97,340,4
97,358,4
97,403,3
97,434,4
97,588,2
97,767,4
97,793,4
97,829,3
97,864,3
97,897,2
97,1004,3
97,1008,5
97,1097,3
97,1113,3
97,1249,4
97,1271,4
97,1295,3
97,1455,5
97,1580,4
97,1586,4
97,1659,4
97,1881,4
97,1924,3
97,1953,4
97,2061,4
97,2149,3
97,2339,3
97,2505,4
97,2539,4
97,2544,3
97,2803,4
97,2825,4
97,2991,4
97,3539,5
97,3585,4
97,3593,4
97,3645,4
97,3680,4
97,3865,5
97,4008,3
97,4128,4
97,4377,4
97,4570,4
97,4673,4
97,4778,4
97,5088,3
97,5242,4
97,5365,4
97,5468,4
97,5475,3
97,5683,3
97,5720,3
97,5724,4
97,5938,4
97,6593,4
97,6624,4
97,6715,4
97,7006,3
97,7077,4
97,7652,3
97,8083,5
97,8723,4
97,9127,4
97,9242,3
97,9402,3
97,9648,3
97,9855,5
97,9871,2
97,10180,3
97,10551,4
97,11172,3
97,11491,4
97,11810,3
97,12761,4
97,13702,3
97,14464,3
97,14669,4
97,15316,5
97,16121,3
97,16176,4
97,16854,4
97,21216,3
97,23338,3
97,24104,3
97,25447,4
97,26724,4
97,28214,4
97,31570,4
97,32268,4
97,33891,4
97,36000,4
97,36425,2
97,49343,3
97,53257,1
97,54405,4
98,1,4
98,14,4
98,74,4
98,92,5
98,99,4
98,232,5
98,315,4
98,386,3
98,508,4
98,526,4
98,827,5
98,846,5
98,866,5
98,924,4
98,942,4
98,1074,3
98,1088,5
98,1166,5
98,1274,4
98,1416,2
98,1597,4
98,1626,3
98,1701,3
98,1762,3
98,1788,4
98,1886,3
98,1901,3
98,2021,3
98,2033,4
98,2213,4
98,2488,4
98,2690,4
98,2839,4
98,2908,3
98,3054,3
98,3263,4
98,3331,4
98,3368,3
98,3612,4
98,3835,3
98,3970,4
98,4490,3
98,5688,3
98,6071,5
98,6573,4
98,7309,3
98,7652,3
98,8427,3
98,8443,4
98,9682,2
98,9796,5
98,10600,2
98,10662,4
98,11175,3
98,11226,3
98,11552,4
98,11950,4
98,14512,5
98,15783,4
98,15806,5
98,16195,2
98,16348,4
98,16530,3
98,16930,5
98,18050,3
98,20777,3
98,21003,5
98,21532,3
98,22388,5
98,25648,5
98,25805,4
98,26906,4
98,27377,5
98,28038,3
98,28200,4
98,28922,4
98,28996,5
98,29410,5
98,29978,5
98,30586,5
98,33731,5
98,34512,5
98,37591,3
98,37903,4
98,42913,3
98,43001,5
98,43614,3
98,44167,4
98,44395,5
98,47194,4
98,47341,3
98,48646,3
98,49053,5
98,50315,4
98,50727,5
98,54204,3
99,326,4
99,385,3
99,782,2
99,792,4
99,870,3
99,1253,4
99,1358,3
99,1403,4
99,1499,3
99,1557,3
99,1906,3
99,2625,2
99,3201,3
99,3442,4
99,3643,3
99,3677,4
99,3717,2
99,3821,4
99,3969,3
99,4179,4
99,4431,2
99,4733,3
99,5146,3
99,5394,2
99,5631,3
99,5724,4
99,5846,3
99,5909,4
99,6285,3
99,6590,4
99,6673,5
99,7303,4
99,7414,3
99,7652,3
99,8083,4
99,8137,2
99,8495,3
99,9421,4
99,9921,3
99,10117,3
99,10120,4
99,10273,3
99,10584,4
99,10687,4
99,10706,3
99,11347,4
99,11810,4
99,12132,4
99,12296,2
99,13611,4
99,14671,4
99,15856,4
99,15951,2
99,16953,2
99,17013,4
99,17294,2
99,17721,3
99,17781,3
99,18125,4
99,19914,3
99,21585,3
99,22286,2
99,24838,3
99,27772,1
99,29780,2
99,30660,3
99,31620,2
99,32601,3
99,33594,4
99,35902,3
99,37129,3
99,37184,1
99,37237,3
99,37603,3
99,37957,2
99,38626,1
99,39400,5
99,39657,2
99,40372,4
99,41942,2
99,42082,3
99,42704,3
99,45300,3
99,47078,2
99,48232,3
99,54175,4
100,43,3
100,44,3
100,62,3
100,134,3
100,153,3
100,169,4
100,181,3
100,314,3
100,360,4
100,449,4
100,502,3
100,614,3
100,641,4
100,676,3
100,695,3
100,800,4
100,822,4
100,867,4
100,915,3
100,961,4
100,977,4
100,1149,4
100,1455,3
100,1769,4
100,1933,3
100,2596,3
100,2663,3
100,3305,4
100,3347,4
100,3440,3
100,3468,4
100,3564,3
100,3893,4
100,4227,4
100,4265,3
100,6113,4
100,6187,4
100,6633,2
100,9498,2
100,9659,1
100,10193,4
100,10816,4
100,11175,4
100,12044,4
100,12807,1
100,13096,3
100,16217,2
100,16860,4
100,17093,3
100,18727,4
100,18827,3
100,21614,4
100,22507,3
100,23560,3
100,24774,4
100,24908,4
100,25053,3
100,25416,4
100,25638,4
100,26909,3
100,29086,3
100,29541,4
100,29815,3
100,31730,4
100,32102,4
100,32781,3
100,33652,3
100,34191,4
100,36579,4
100,37611,5
100,37877,2
100,43322,3
100,45173,4
100,46806,3
100,46812,3
100,49487,5
100,51035,4
100,52281,4
100,53896,3
100,54912,3
101,1,4
101,5,3
101,13,4
101,29,2
101,43,5
101,44,4
101,59,4
101,71,4
101,74,4
101,84,5
101,99,4
101,107,5
101,120,4
101,126,4
101,131,5
101,136,5
101,145,3
101,154,4
101,158,4
101,182,4
101,183,5
101,209,4
101,221,3
101,234,3
101,242,4
101,310,5
101,323,3
101,438,3
101,503,5
101,551,5
101,557,5
101,646,4
101,664,5
101,719,2
101,761,3
101,764,4
101,793,4
101,804,4
101,1050,5
101,1061,3
101,1157,4
101,1356,4
101,1367,1
101,1372,4
101,1427,4
101,1574,3
101,1612,4
101,1758,4
101,1761,4
101,1887,5
101,1929,4
101,1939,4
101,2020,5
101,2377,3
101,2908,3
101,3093,4
101,3421,4
101,3821,4
101,3828,4
101,4168,4
101,4671,4
101,5002,3
101,5084,2
101,5162,3
101,5579,3
101,6211,2
101,6256,5
101,6920,4
101,7570,5
101,8038,3
101,8368,3
101,8547,3
101,9038,5
101,9208,4
101,9649,4
101,9795,5
101,10425,4
101,10594,3
101,11293,5
101,12031,5
101,13484,5
101,13833,4
101,14512,5
101,15181,5
101,15491,4
101,15928,3
101,16005,4
101,17728,4
101,17800,4
101,17952,4
101,19140,4
101,21878,4
101,23396,3
101,24464,4
101,25452,3
101,26851,3
101,27834,5
101,29978,4
101,31233,5
101,31765,4
101,32078,4
101,33227,5
101,33731,5
101,33960,1
101,35484,4
101,36443,4
101,37916,5
101,38510,4
101,38753,4
101,44577,3
101,46555,5
101,47736,3
101,52576,5
102,23,3
102,183,5
102,247,3
102,329,4
102,830,5
102,865,5
102,870,5
102,1308,3
102,1499,4
102,1771,3
102,1906,3
102,2071,3
102,2218,5
102,2808,3
102,2845,5
102,2979,3
102,3059,5
102,3078,4
102,3239,5
102,3641,4
102,4414,3
102,4553,4
102,4558,4
102,5183,4
102,5365,5
102,5392,3
102,5912,3
102,7569,4
102,7596,3
102,7620,4
102,8498,5
102,9190,4
102,9509,4
102,10279,3
102,11054,3
102,11759,4
102,12551,4
102,12706,2
102,12762,5
102,14011,4
102,14167,4
102,16004,2
102,16047,4
102,17661,3
102,17868,4
102,18541,4
102,19405,3
102,22077,3
102,22834,3
102,23127,3
102,24574,4
102,24763,3
102,26354,5
102,27602,3
102,28483,4
102,28589,4
102,30155,1
102,30804,3
102,32946,3
102,33021,3
102,33082,5
102,33897,4
102,35355,2
102,37903,2
102,38571,2
102,41583,2
102,41644,3
102,41994,4
102,42552,3
102,42584,4
102,44395,2
102,45030,3
102,46393,3
102,46642,3
102,48260,4
102,54744,4
103,1,4
103,44,4
103,71,3
103,73,4
103,101,3
103,154,4
103,158,4
103,201,4
103,221,5
103,234,5
103,237,3
103,250,2
103,326,3
103,348,4
103,534,3
103,636,4
103,767,2
103,984,5
103,1037,5
103,1130,4
103,1141,4
103,1155,3
103,1206,3
103,1236,5
103,1450,4
103,1518,3
103,1557,4
103,1560,5
103,1763,3
103,1906,2
103,2016,4
103,2051,3
103,2144,4
103,2337,5
103,2367,2
103,2374,4
103,2491,4
103,2824,4
103,2838,3
103,2992,5
103,3127,3
103,3570,4
103,3591,4
103,3618,4
103,3639,2
103,3717,1
103,3734,4
103,4008,3
103,4334,4
103,4632,5
103,4697,5
103,5087,4
103,5367,4
103,5773,3
103,5939,3
103,5947,4
103,6211,2
103,6443,3
103,6591,5
103,6673,4
103,6715,2
103,6832,4
103,7012,3
103,7075,3
103,7303,4
103,7352,1
103,7652,4
103,7963,3
103,8494,3
103,8497,3
103,9274,3
103,9558,3
103,10216,3
103,10621,2
103,11178,5
103,11759,4
103,12714,3
103,13702,5
103,14724,1
103,14727,4
103,14843,5
103,15139,3
103,15711,5
103,15782,5
103,16046,3
103,17014,3
103,18057,4
103,18424,3
103,18452,3
103,19007,3
103,20533,1
103,20672,4
103,24725,3
103,32436,3
103,33422,4
103,35725,4
103,35771,3
103,37420,3
103,37659,4
103,41762,4
103,42443,4
103,46385,2
103,50170,3
103,52038,2
103,52055,3
103,52925,3
103,53428,4
104,2,4
104,6,2
104,50,3
104,71,2
104,184,4
104,190,4
104,199,4
104,203,2
104,234,3
104,241,4
104,269,2
104,288,2
104,290,2
104,298,4
104,309,2
104,317,4
104,331,5
104,378,3
104,379,4
104,409,3
104,431,3
104,442,4
104,450,3
104,462,3
104,526,3
104,562,5
104,585,3
104,619,4
104,660,2
104,663,3
104,747,4
104,761,5
104,876,4
104,886,2
104,889,4
104,988,5
104,989,3
104,999,4
104,1044,3
104,1088,4
104,1100,2
104,1111,5
104,1223,4
104,1246,4
104,1412,3
104,1454,4
104,1546,4
104,1702,5
104,1762,4
104,1811,3
104,1992,5
104,2108,3
